Timestamp,SRRL BMS Global Horizontal Irradiance (W/m²_irr),SRRL BMS Direct Normal Irradiance (W/m²_irr),SRRL BMS Diffuse Horizontal Irradiance (W/m²_irr),SRRL BMS Dry Bulb Temperature (°C),SRRL BMS Wind Speed at 19' (m/s),Avg Wind Speed @ 10m [m/s],Peak Wind Speed @ 2m [m/s],Peak Wind Speed @ 10m [m/s]
2024-06-24 16:32:23.500000-06:00,279.18626666666665,105.775525,220.91226666666665,28.54433333333333,2.119725,3.4739833333333334,2.7643166666666668,3.8980083333333333
2024-06-24 16:32:24-06:00,279.1984,105.7776,220.9274,28.544,2.1234,3.4736000000000002,2.7676,3.8981999999999997
2024-06-24 16:32:24.500000-06:00,279.21053333333333,105.779675,220.94253333333333,28.543666666666667,2.127075,3.4732166666666666,2.7708833333333334,3.8983916666666665
2024-06-24 16:32:25-06:00,279.22266666666667,105.78175,220.95766666666665,28.543333333333333,2.13075,3.4728333333333334,2.7741666666666664,3.8985833333333333
2024-06-24 16:32:25.500000-06:00,279.2348,105.78382500000001,220.9728,28.543,2.134425,3.4724500000000003,2.77745,3.8987749999999997
2024-06-24 16:32:26-06:00,279.24693333333335,105.7859,220.98793333333333,28.542666666666666,2.1381,3.4720666666666666,2.780733333333333,3.8989666666666665
2024-06-24 16:32:26.500000-06:00,279.2590666666667,105.787975,221.00306666666665,28.542333333333332,2.141775,3.4716833333333335,2.7840166666666666,3.8991583333333333
2024-06-24 16:32:27-06:00,279.2712,105.79005000000001,221.0182,28.541999999999998,2.14545,3.4713000000000003,2.7873,3.8993499999999996
2024-06-24 16:32:27.500000-06:00,279.2833333333333,105.792125,221.03333333333333,28.541666666666664,2.149125,3.4709166666666667,2.790583333333333,3.8995416666666665
2024-06-24 16:32:28-06:00,279.29546666666664,105.7942,221.04846666666666,28.541333333333334,2.1528,3.4705333333333335,2.7938666666666667,3.8997333333333333
2024-06-24 16:32:28.500000-06:00,279.3076,105.79627500000001,221.0636,28.541,2.156475,3.4701500000000003,2.79715,3.8999249999999996
2024-06-24 16:32:29-06:00,279.3197333333333,105.79835,221.07873333333333,28.540666666666667,2.16015,3.4697666666666667,2.8004333333333333,3.9001166666666665
2024-06-24 16:32:29.500000-06:00,279.33186666666666,105.800425,221.09386666666666,28.540333333333333,2.163825,3.4693833333333335,2.8037166666666664,3.9003083333333333
2024-06-24 16:32:30-06:00,279.344,105.80250000000001,221.10899999999998,28.54,2.1675,3.4690000000000003,2.807,3.9005
2024-06-24 16:32:30.500000-06:00,279.35613333333333,105.804575,221.12413333333333,28.539666666666665,2.171175,3.4686166666666667,2.8102833333333335,3.9006916666666664
2024-06-24 16:32:31-06:00,279.36826666666667,105.80665,221.13926666666666,28.53933333333333,2.17485,3.4682333333333335,2.8135666666666665,3.9008833333333333
2024-06-24 16:32:31.500000-06:00,279.3804,105.808725,221.15439999999998,28.538999999999998,2.178525,3.46785,2.81685,3.901075
